Fecha;tmed;hrmed;radmed;vvmed;dvmed;prec;dewpt;dpv
2021-03-06 16:00:00+00:00;14.8;65.8;70.1;2.1;68.9;0.0;8.5;0.6
2021-03-06 18:00:00+00:00;13.9;70.9;0.4;1.3;85.4;0.0;8.8;0.5
2021-03-06 20:00:00+00:00;13.6;72.7;0.0;1.8;88.5;0.1;8.8;0.4
2021-03-06 22:00:00+00:00;12.3;86.6;0.0;1.1;41.0;0.3;10.1;0.2
2021-03-07 00:00:00+00:00;11.9;84.9;0.0;1.4;66.2;0.1;9.5;0.2
2021-03-07 02:00:00+00:00;12.0;84.1;0.0;1.0;41.2;0.0;9.4;0.2
2021-03-07 04:00:00+00:00;11.7;88.0;0.0;0.4;219.5;0.1;9.8;0.2
2021-03-07 06:00:00+00:00;11.7;88.9;1.2;1.1;281.5;0.7;9.9;0.2
2021-03-07 08:00:00+00:00;10.9;89.5;14.0;1.2;221.2;1.2;9.2;0.1
2021-03-07 10:00:00+00:00;11.5;88.4;213.8;0.6;227.8;0.2;9.7;0.2
2021-03-07 12:00:00+00:00;13.5;80.0;211.1;0.5;177.7;0.0;10.1;0.3
2021-03-07 14:00:00+00:00;13.3;81.5;69.2;0.9;28.8;0.0;10.2;0.3
2021-03-07 16:00:00+00:00;12.3;86.9;18.9;0.3;135.0;0.2;10.2;0.2
2021-03-07 18:00:00+00:00;11.9;89.0;0.1;0.5;231.5;0.1;10.2;0.2
2021-03-07 20:00:00+00:00;11.7;89.2;0.0;0.4;201.9;0.0;10.0;0.1
2021-03-07 22:00:00+00:00;11.7;87.5;0.0;0.9;194.1;0.0;9.7;0.2
2021-03-08 00:00:00+00:00;11.4;84.2;0.0;0.9;186.7;0.0;8.8;0.2
2021-03-08 02:00:00+00:00;10.9;82.5;0.0;0.8;187.3;0.0;8.0;0.2
2021-03-08 04:00:00+00:00;10.0;82.5;0.0;0.7;188.2;0.0;7.2;0.2
2021-03-08 06:00:00+00:00;10.7;79.1;53.8;0.6;193.7;0.0;7.3;0.3
2021-03-08 08:00:00+00:00;13.6;65.7;447.4;1.0;277.8;0.0;7.3;0.5
2021-03-08 10:00:00+00:00;15.7;52.9;511.4;1.2;270.3;0.0;6.1;0.8
2021-03-08 12:00:00+00:00;17.6;44.7;700.5;1.5;212.8;0.0;5.4;1.1
2021-03-08 14:00:00+00:00;17.0;50.9;279.1;1.6;99.6;0.0;6.5;1.0
2021-03-08 16:00:00+00:00;13.2;73.1;16.2;1.6;125.0;0.1;8.4;0.4
2021-03-08 18:00:00+00:00;10.8;86.1;0.2;0.5;188.3;0.2;8.6;0.2
2021-03-08 20:00:00+00:00;10.6;88.1;0.0;0.2;56.2;0.0;8.7;0.2
2021-03-08 22:00:00+00:00;10.7;89.1;0.0;0.1;137.5;0.0;9.0;0.1
2021-03-09 00:00:00+00:00;10.2;89.7;0.0;0.2;147.4;0.0;8.6;0.1
2021-03-09 02:00:00+00:00;10.2;89.8;0.0;0.2;198.3;0.0;8.6;0.1
2021-03-09 04:00:00+00:00;10.1;89.9;0.0;0.4;181.8;0.0;8.5;0.1
2021-03-09 06:00:00+00:00;10.2;89.5;51.0;0.3;191.5;0.0;8.5;0.1
2021-03-09 08:00:00+00:00;12.4;77.1;288.5;0.6;254.4;0.0;8.4;0.3
2021-03-09 10:00:00+00:00;13.6;66.1;269.6;0.4;228.1;0.0;7.4;0.5
2021-03-09 12:00:00+00:00;15.0;55.8;352.2;1.3;53.9;0.0;6.2;0.8
2021-03-09 14:00:00+00:00;15.6;49.9;295.4;1.1;88.0;0.0;5.2;0.9
2021-03-09 16:00:00+00:00;15.0;55.6;106.7;0.9;116.3;0.0;6.1;0.8
2021-03-09 18:00:00+00:00;12.3;66.3;1.0;0.5;153.8;0.0;6.2;0.5
2021-03-09 20:00:00+00:00;10.4;76.1;0.0;0.2;135.3;0.0;6.4;0.3
2021-03-09 22:00:00+00:00;10.1;80.7;0.0;0.1;131.1;0.0;6.9;0.2
2021-03-10 00:00:00+00:00;8.6;85.4;0.0;0.1;143.5;0.0;6.3;0.2
2021-03-10 02:00:00+00:00;7.2;87.8;0.0;0.1;160.3;0.0;5.4;0.1
2021-03-10 04:00:00+00:00;6.6;88.8;0.0;0.1;95.0;0.0;4.9;0.1
2021-03-10 06:00:00+00:00;6.7;89.5;50.2;0.0;100.1;0.0;5.1;0.1
2021-03-10 08:00:00+00:00;11.6;73.6;436.1;0.6;288.1;0.0;6.9;0.4
2021-03-10 10:00:00+00:00;16.2;45.7;737.0;1.0;295.2;0.0;4.4;1.0
2021-03-10 12:00:00+00:00;18.9;30.9;781.6;1.4;272.1;0.0;1.3;1.5
2021-03-10 14:00:00+00:00;20.1;28.5;592.8;1.0;215.8;0.0;1.2;1.7
2021-03-10 16:00:00+00:00;17.9;48.0;203.0;1.9;182.1;0.0;6.8;1.1
2021-03-10 18:00:00+00:00;15.2;52.3;1.5;2.1;182.2;0.0;5.5;0.8
2021-03-10 20:00:00+00:00;12.6;58.6;0.0;0.4;188.7;0.0;4.6;0.6
2021-03-10 22:00:00+00:00;9.7;72.8;0.0;0.3;188.0;0.0;5.1;0.3
2021-03-11 00:00:00+00:00;8.3;79.0;0.0;0.4;193.4;0.0;4.9;0.2
2021-03-11 02:00:00+00:00;7.8;82.0;0.0;0.3;195.8;0.0;4.9;0.2
2021-03-11 04:00:00+00:00;6.7;85.8;0.0;0.2;171.2;0.0;4.5;0.1
2021-03-11 06:00:00+00:00;7.5;85.1;71.6;0.3;189.2;0.0;5.1;0.2
2021-03-11 08:00:00+00:00;14.3;55.4;460.5;0.5;210.1;0.0;5.1;0.7
2021-03-11 10:00:00+00:00;18.6;35.6;739.8;0.7;259.4;0.0;3.0;1.4
2021-03-11 12:00:00+00:00;22.0;27.8;788.7;0.9;187.3;0.0;2.5;1.9
2021-03-11 14:00:00+00:00;22.6;30.8;588.4;2.0;180.6;0.0;4.4;1.9
2021-03-11 16:00:00+00:00;20.0;44.1;205.2;2.4;179.2;0.0;7.4;1.3
2021-03-11 18:00:00+00:00;17.3;47.5;1.6;1.3;222.7;0.0;5.8;1.1
2021-03-11 20:00:00+00:00;13.1;67.5;0.0;0.4;180.5;0.0;7.3;0.5
2021-03-11 22:00:00+00:00;11.2;73.7;0.0;0.5;189.0;0.0;6.7;0.4
2021-03-12 00:00:00+00:00;10.4;76.7;0.0;0.4;193.5;0.0;6.6;0.3
2021-03-12 02:00:00+00:00;11.2;72.2;0.0;0.5;209.2;0.0;6.4;0.4
2021-03-12 04:00:00+00:00;11.5;68.3;0.0;0.7;209.9;0.0;5.9;0.4
2021-03-12 06:00:00+00:00;12.2;67.7;72.1;0.7;194.2;0.0;6.3;0.5
2021-03-12 08:00:00+00:00;17.6;47.8;457.5;0.8;253.4;0.0;6.4;1.0
2021-03-12 10:00:00+00:00;20.2;40.7;731.9;0.9;244.7;0.0;6.4;1.4
2021-03-12 12:00:00+00:00;22.6;34.8;778.3;1.1;198.4;0.0;6.3;1.8
2021-03-12 14:00:00+00:00;23.8;33.7;534.3;1.0;192.8;0.0;6.9;2.0
2021-03-12 16:00:00+00:00;22.2;37.1;54.9;1.0;127.7;0.0;6.8;1.7
2021-03-12 18:00:00+00:00;19.9;39.3;1.4;1.0;285.6;0.0;5.7;1.4
2021-03-12 20:00:00+00:00;17.0;44.7;0.0;0.9;223.1;0.0;4.7;1.1
2021-03-12 22:00:00+00:00;13.2;59.8;0.0;0.7;181.8;0.0;5.5;0.6
2021-03-13 00:00:00+00:00;11.5;72.6;0.0;0.4;198.5;0.0;6.7;0.4
2021-03-13 02:00:00+00:00;10.5;77.1;0.0;0.5;190.5;0.0;6.6;0.3
2021-03-13 04:00:00+00:00;9.4;82.3;0.0;0.4;196.6;0.0;6.5;0.2
2021-03-13 06:00:00+00:00;9.6;81.4;76.8;0.3;157.6;0.0;6.6;0.2
2021-03-13 08:00:00+00:00;13.8;61.4;460.3;0.6;251.8;0.0;6.5;0.6
2021-03-13 10:00:00+00:00;17.3;51.0;734.6;1.0;145.5;0.0;7.0;1.0
2021-03-13 12:00:00+00:00;19.5;43.1;609.3;1.3;101.2;0.0;6.7;1.3
2021-03-13 14:00:00+00:00;21.0;39.4;606.7;1.5;121.0;0.0;6.6;1.5
2021-03-13 16:00:00+00:00;18.8;57.2;180.7;2.1;174.9;0.0;10.0;1.0
2021-03-13 18:00:00+00:00;16.2;68.8;1.7;1.2;181.7;0.0;10.5;0.6
2021-03-13 20:00:00+00:00;13.3;78.4;0.0;0.3;157.5;0.0;9.6;0.3
2021-03-13 22:00:00+00:00;11.5;83.7;0.0;0.5;179.6;0.0;8.8;0.2
2021-03-14 00:00:00+00:00;11.7;85.5;0.0;0.2;182.8;0.0;9.4;0.2
2021-03-14 02:00:00+00:00;10.1;87.2;0.0;0.2;175.1;0.0;8.1;0.2
2021-03-14 04:00:00+00:00;9.2;78.2;0.0;0.4;158.2;0.0;5.5;0.2
2021-03-14 06:00:00+00:00;9.6;63.9;84.1;0.7;186.2;0.0;3.0;0.4
2021-03-14 08:00:00+00:00;15.2;39.3;488.5;1.4;291.2;0.0;1.4;1.0
2021-03-14 10:00:00+00:00;18.2;30.4;771.5;2.2;296.2;0.0;0.5;1.5
2021-03-14 12:00:00+00:00;20.4;25.6;819.4;1.9;310.6;0.0;0.1;1.8
2021-03-14 14:00:00+00:00;21.9;21.9;620.5;2.1;309.9;0.0;-0.9;2.1
2021-03-14 16:00:00+00:00;21.7;22.8;228.4;1.7;312.2;0.0;-0.4;2.0
2021-03-14 18:00:00+00:00;17.0;38.2;1.5;0.6;208.8;0.0;2.3;1.2
2021-03-14 20:00:00+00:00;12.9;56.1;0.0;0.5;190.6;0.0;4.4;0.7
2021-03-14 22:00:00+00:00;10.8;66.1;0.0;0.5;187.9;0.0;4.7;0.4
2021-03-15 00:00:00+00:00;9.4;73.6;0.0;0.4;195.8;0.0;4.9;0.3
2021-03-15 02:00:00+00:00;9.1;78.2;0.0;0.4;181.9;0.0;5.5;0.3
2021-03-15 04:00:00+00:00;9.2;81.2;0.0;0.5;195.3;0.0;6.2;0.2
2021-03-15 06:00:00+00:00;9.0;81.1;84.8;0.4;206.1;0.0;5.9;0.2
2021-03-15 08:00:00+00:00;13.0;58.7;436.1;0.6;124.1;0.0;5.1;0.6
2021-03-15 10:00:00+00:00;16.7;55.7;690.2;0.9;101.4;0.0;7.8;0.8
2021-03-15 12:00:00+00:00;19.3;41.5;741.6;1.1;140.7;0.0;5.9;1.3
2021-03-15 14:00:00+00:00;20.6;36.2;614.7;1.2;207.0;0.0;5.1;1.6
2021-03-15 16:00:00+00:00;18.5;47.8;222.4;2.0;171.3;0.0;7.2;1.1
2021-03-15 18:00:00+00:00;15.5;55.8;2.0;0.9;156.9;0.0;6.7;0.8
2021-03-15 20:00:00+00:00;12.7;66.1;0.0;0.4;186.8;0.0;6.5;0.5
2021-03-15 22:00:00+00:00;10.5;77.0;0.0;0.4;161.5;0.0;6.7;0.3
2021-03-16 00:00:00+00:00;9.2;82.2;0.0;0.4;191.1;0.0;6.4;0.2
2021-03-16 02:00:00+00:00;8.6;84.5;0.0;0.5;189.7;0.0;6.1;0.2
2021-03-16 04:00:00+00:00;7.7;86.6;0.0;0.2;153.2;0.0;5.6;0.1
2021-03-16 06:00:00+00:00;8.3;85.7;86.7;0.3;203.0;0.0;6.0;0.1
2021-03-16 08:00:00+00:00;13.4;64.0;462.5;0.6;207.9;0.0;6.7;0.6
2021-03-16 10:00:00+00:00;16.7;53.6;725.0;1.8;49.1;0.0;7.1;0.9
2021-03-16 12:00:00+00:00;18.4;39.1;830.8;2.3;53.7;0.0;4.3;1.3
2021-03-16 14:00:00+00:00;18.8;37.6;623.9;2.1;67.8;0.0;4.0;1.3
2021-03-16 16:00:00+00:00;17.1;47.0;200.4;2.3;58.7;0.0;5.7;1.0
2021-03-16 18:00:00+00:00;14.3;63.4;2.2;0.7;97.4;0.0;7.4;0.6
2021-03-16 20:00:00+00:00;11.6;74.5;0.0;0.3;165.3;0.0;7.2;0.3
2021-03-16 22:00:00+00:00;9.6;80.7;0.0;0.4;192.5;0.0;6.4;0.2
2021-03-17 00:00:00+00:00;8.4;83.6;0.0;0.2;115.8;0.0;5.8;0.2
2021-03-17 02:00:00+00:00;7.4;87.2;0.0;0.2;162.2;0.0;5.4;0.1
2021-03-17 04:00:00+00:00;6.6;88.1;0.0;0.1;125.2;0.0;4.8;0.1
2021-03-17 06:00:00+00:00;7.1;88.1;93.4;0.1;83.7;0.0;5.2;0.1
2021-03-17 08:00:00+00:00;12.3;66.8;491.8;0.8;279.2;0.0;6.2;0.5
2021-03-17 10:00:00+00:00;17.0;46.5;771.7;0.8;177.5;0.0;5.4;1.0
2021-03-17 12:00:00+00:00;20.0;29.9;825.3;0.9;183.7;0.0;1.7;1.6
2021-03-17 14:00:00+00:00;21.6;20.4;634.3;1.1;257.7;0.0;-2.1;2.1
2021-03-17 16:00:00+00:00;21.1;30.8;238.8;1.1;184.2;0.0;2.5;1.8
2021-03-17 18:00:00+00:00;16.8;50.6;2.4;0.9;162.1;0.0;6.5;1.0
2021-03-17 20:00:00+00:00;12.6;68.2;0.0;0.4;192.7;0.0;6.9;0.5
2021-03-17 22:00:00+00:00;10.3;78.0;0.0;0.5;193.3;0.0;6.6;0.3
2021-03-18 00:00:00+00:00;9.7;81.8;0.0;0.4;192.9;0.0;6.7;0.2
2021-03-18 02:00:00+00:00;8.5;84.1;0.0;0.3;183.7;0.0;5.9;0.2
2021-03-18 04:00:00+00:00;7.9;86.0;0.0;0.3;167.4;0.0;5.7;0.2
2021-03-18 06:00:00+00:00;9.4;83.2;75.5;0.2;252.2;0.0;6.7;0.2
2021-03-18 08:00:00+00:00;11.9;70.9;114.7;0.5;260.8;0.0;6.8;0.4
2021-03-18 10:00:00+00:00;13.7;68.5;307.4;1.3;109.0;0.0;8.0;0.5
2021-03-18 12:00:00+00:00;10.7;71.1;56.7;1.5;85.2;0.0;5.7;0.4
2021-03-18 14:00:00+00:00;8.1;83.3;58.3;1.0;76.4;0.2;5.4;0.2
2021-03-18 16:00:00+00:00;8.2;86.4;39.8;0.6;188.8;0.1;6.1;0.1
2021-03-18 18:00:00+00:00;8.3;87.2;1.3;0.5;194.1;0.0;6.3;0.1
2021-03-18 20:00:00+00:00;8.5;87.4;0.0;0.4;186.8;0.0;6.5;0.1
2021-03-18 22:00:00+00:00;8.5;85.4;0.0;0.4;198.3;0.0;6.2;0.2
2021-03-19 00:00:00+00:00;8.5;82.3;0.0;0.4;172.7;0.0;5.7;0.2
2021-03-19 02:00:00+00:00;8.5;81.0;0.0;0.3;215.0;0.0;5.4;0.2
2021-03-19 04:00:00+00:00;8.1;78.9;0.0;0.5;189.9;0.0;4.7;0.2
2021-03-19 06:00:00+00:00;8.3;74.8;43.3;0.7;194.6;0.0;4.1;0.3
2021-03-19 08:00:00+00:00;10.4;57.5;303.7;1.6;264.9;0.0;2.3;0.5
2021-03-19 10:00:00+00:00;12.8;45.6;541.7;2.0;309.7;0.0;1.3;0.8
2021-03-19 12:00:00+00:00;13.5;36.1;392.7;2.0;317.2;0.0;-1.3;1.0
2021-03-19 14:00:00+00:00;13.5;40.8;296.0;2.8;336.0;0.0;0.3;0.9
2021-03-19 16:00:00+00:00;13.4;40.1;206.8;1.2;311.6;0.0;0.1;0.9
2021-03-19 18:00:00+00:00;10.8;63.0;1.3;1.2;243.5;0.0;3.7;0.5
2021-03-19 20:00:00+00:00;9.4;73.2;0.0;1.0;229.3;0.0;4.8;0.3
2021-03-19 22:00:00+00:00;7.3;81.7;0.0;1.2;107.5;0.2;4.4;0.2
2021-03-20 00:00:00+00:00;7.0;87.8;0.0;0.3;206.7;0.1;5.2;0.1
2021-03-20 02:00:00+00:00;6.8;88.0;0.0;0.3;166.1;0.0;4.9;0.1
2021-03-20 04:00:00+00:00;5.8;87.5;0.0;0.7;189.4;0.0;3.9;0.1
2021-03-20 06:00:00+00:00;6.2;83.4;97.4;0.8;208.6;0.0;3.6;0.2
2021-03-20 08:00:00+00:00;10.2;56.3;430.4;1.9;204.5;0.0;1.8;0.5
2021-03-20 10:00:00+00:00;12.4;41.3;474.3;2.7;23.5;0.0;-0.4;0.9
2021-03-20 12:00:00+00:00;12.6;41.9;262.8;2.7;36.3;0.0;0.0;0.8
2021-03-20 14:00:00+00:00;13.4;39.6;414.4;3.5;54.0;0.0;-0.0;0.9
2021-03-20 16:00:00+00:00;12.7;40.9;183.0;2.9;59.7;0.0;-0.2;0.9
2021-03-20 18:00:00+00:00;10.2;49.1;3.0;0.8;92.3;0.0;-0.0;0.6
2021-03-20 20:00:00+00:00;6.7;65.4;0.0;0.4;192.1;0.0;0.6;0.3
2021-03-20 22:00:00+00:00;5.4;70.3;0.0;0.4;177.0;0.0;0.4;0.3
2021-03-21 00:00:00+00:00;4.5;73.1;0.0;0.4;189.0;0.0;0.2;0.2
2021-03-21 02:00:00+00:00;4.1;74.6;0.0;0.2;191.9;0.0;-0.0;0.2
2021-03-21 04:00:00+00:00;3.1;81.0;0.0;0.2;136.8;0.0;0.1;0.1
2021-03-21 06:00:00+00:00;5.0;71.3;106.6;0.5;211.4;0.0;0.1;0.3
2021-03-21 08:00:00+00:00;10.0;46.0;520.2;1.5;271.6;0.0;-1.2;0.7
2021-03-21 10:00:00+00:00;13.0;35.8;810.3;1.3;267.7;0.0;-1.8;1.0
2021-03-21 12:00:00+00:00;15.3;28.5;860.1;1.5;303.8;0.0;-2.9;1.2
2021-03-21 14:00:00+00:00;17.0;22.5;651.9;1.5;294.6;0.0;-4.6;1.5
2021-03-21 16:00:00+00:00;17.6;20.2;257.1;1.3;275.5;0.0;-5.5;1.6
2021-03-21 18:00:00+00:00;13.8;35.0;4.8;0.6;207.7;0.0;-1.7;1.0
2021-03-21 20:00:00+00:00;9.4;53.6;0.0;0.4;200.2;0.0;0.5;0.6
2021-03-21 22:00:00+00:00;7.1;64.0;0.0;0.5;191.8;0.0;0.7;0.4
2021-03-22 00:00:00+00:00;6.0;67.5;0.0;0.3;175.4;0.0;0.4;0.3
2021-03-22 02:00:00+00:00;7.3;59.7;0.0;0.7;185.5;0.0;-0.1;0.4
2021-03-22 04:00:00+00:00;5.9;66.3;0.0;0.4;201.1;0.0;0.1;0.3
2021-03-22 06:00:00+00:00;8.4;54.9;115.8;0.7;193.9;0.0;-0.4;0.5
2021-03-22 08:00:00+00:00;13.1;37.8;532.2;1.4;311.0;0.0;-1.0;0.9
2021-03-22 10:00:00+00:00;15.9;30.3;819.3;1.5;294.0;0.0;-1.5;1.3
2021-03-22 12:00:00+00:00;18.2;26.2;860.2;1.1;149.4;0.0;-1.5;1.6
2021-03-22 14:00:00+00:00;18.5;35.6;634.8;1.8;154.0;0.0;2.9;1.4
2021-03-22 16:00:00+00:00;16.8;46.5;251.7;2.0;166.7;0.0;5.2;1.0
2021-03-22 18:00:00+00:00;14.2;59.9;4.5;2.0;175.6;0.0;6.5;0.7
2021-03-22 20:00:00+00:00;12.2;64.4;0.0;0.4;153.5;0.0;5.7;0.5
2021-03-22 22:00:00+00:00;9.3;76.5;0.0;0.3;184.4;0.0;5.4;0.3
2021-03-23 00:00:00+00:00;7.6;82.0;0.0;0.2;209.6;0.0;4.8;0.2
2021-03-23 02:00:00+00:00;6.4;83.7;0.0;0.2;143.1;0.0;3.9;0.2
2021-03-23 04:00:00+00:00;5.7;85.0;0.0;0.2;164.6;0.0;3.4;0.1
2021-03-23 06:00:00+00:00;6.6;82.0;117.2;0.2;108.1;0.0;3.7;0.2
2021-03-23 08:00:00+00:00;13.3;52.6;506.6;0.7;235.0;0.0;3.7;0.7
2021-03-23 10:00:00+00:00;18.2;35.0;810.1;0.8;162.2;0.0;2.5;1.4
2021-03-23 12:00:00+00:00;21.9;29.3;849.6;1.4;174.7;0.0;3.2;1.8
2021-03-23 14:00:00+00:00;21.6;29.4;642.4;2.3;169.3;0.0;2.9;1.8
2021-03-23 16:00:00+00:00;19.4;40.9;254.2;2.8;179.0;0.0;5.6;1.3
2021-03-23 18:00:00+00:00;17.1;45.5;4.7;1.6;199.5;0.0;5.2;1.1
2021-03-23 20:00:00+00:00;13.8;58.2;0.0;0.5;229.3;0.0;5.7;0.7
2021-03-23 22:00:00+00:00;10.7;71.3;0.0;0.4;174.4;0.0;5.7;0.4
2021-03-24 00:00:00+00:00;9.1;79.0;0.0;0.3;219.4;0.0;5.7;0.2
2021-03-24 02:00:00+00:00;8.4;83.6;0.0;0.2;148.6;0.0;5.8;0.2
2021-03-24 04:00:00+00:00;7.4;86.3;0.0;0.0;51.6;0.0;5.2;0.1
2021-03-24 06:00:00+00:00;8.3;85.4;79.2;0.3;160.6;0.0;6.0;0.2
2021-03-24 08:00:00+00:00;12.8;71.6;399.2;0.8;254.3;0.0;7.8;0.4
2021-03-24 10:00:00+00:00;17.0;61.4;791.6;1.1;91.5;0.0;9.5;0.8
2021-03-24 12:00:00+00:00;20.4;48.1;841.0;1.5;59.9;0.0;9.1;1.2
2021-03-24 14:00:00+00:00;22.2;43.2;632.2;1.6;130.1;0.0;9.0;1.5
2021-03-24 16:00:00+00:00;20.3;48.2;242.1;1.4;154.8;0.0;9.0;1.2
2021-03-24 18:00:00+00:00;16.5;65.4;4.6;0.9;184.6;0.0;9.9;0.7
2021-03-24 20:00:00+00:00;12.8;80.9;0.0;0.4;217.3;0.0;9.6;0.3
2021-03-24 22:00:00+00:00;11.0;84.8;0.0;0.3;192.4;0.0;8.6;0.2
2021-03-25 00:00:00+00:00;10.4;87.1;0.0;0.4;197.1;0.0;8.3;0.2
2021-03-25 02:00:00+00:00;9.2;88.1;0.0;0.2;168.1;0.0;7.4;0.1
2021-03-25 04:00:00+00:00;8.2;88.4;0.0;0.1;125.6;0.0;6.4;0.1
2021-03-25 06:00:00+00:00;9.5;87.2;117.8;0.1;90.1;0.0;7.4;0.2
2021-03-25 08:00:00+00:00;15.8;60.4;503.8;0.5;220.1;0.0;8.0;0.7
2021-03-25 10:00:00+00:00;21.6;33.0;809.4;0.8;239.6;0.0;4.4;1.8
2021-03-25 12:00:00+00:00;24.6;27.0;842.2;1.3;195.5;0.0;4.3;2.3
2021-03-25 14:00:00+00:00;24.6;26.8;641.9;2.0;175.1;0.0;4.2;2.3
2021-03-25 16:00:00+00:00;22.4;33.1;237.0;2.4;178.9;0.0;5.3;1.8
2021-03-25 18:00:00+00:00;18.1;55.1;6.8;1.6;91.1;0.0;8.2;1.0
2021-03-25 20:00:00+00:00;14.0;82.5;0.0;0.3;174.2;0.0;11.0;0.3
2021-03-25 22:00:00+00:00;13.3;84.0;0.0;0.6;186.1;0.0;10.7;0.2
2021-03-26 00:00:00+00:00;13.2;82.4;0.0;0.3;155.1;0.0;10.2;0.3
2021-03-26 02:00:00+00:00;13.1;80.5;0.0;0.1;165.2;0.0;9.8;0.3
2021-03-26 04:00:00+00:00;13.2;78.9;0.0;0.2;177.3;0.0;9.6;0.3
2021-03-26 06:00:00+00:00;13.4;78.4;57.2;0.4;215.7;0.0;9.7;0.3
2021-03-26 08:00:00+00:00;15.4;70.6;440.3;0.8;312.9;0.0;10.0;0.5
2021-03-26 10:00:00+00:00;20.2;45.8;745.8;0.6;130.2;0.0;7.9;1.3
2021-03-26 12:00:00+00:00;24.1;27.7;826.0;1.1;185.9;0.0;4.3;2.2
2021-03-26 14:00:00+00:00;23.7;29.9;447.7;1.9;168.8;0.0;5.1;2.1
2021-03-26 16:00:00+00:00;22.0;27.9;170.5;1.9;177.9;0.0;2.6;1.9
2021-03-26 18:00:00+00:00;19.3;36.7;7.4;0.8;124.8;0.0;2.5;1.5
2021-03-26 20:00:00+00:00;14.5;68.8;0.0;0.4;177.0;0.0;8.9;0.5
2021-03-26 22:00:00+00:00;12.4;72.7;0.0;0.4;184.8;0.0;7.6;0.4
2021-03-27 00:00:00+00:00;11.4;74.7;0.0;0.5;191.1;0.0;7.1;0.4
2021-03-27 02:00:00+00:00;10.9;81.1;0.0;0.2;175.3;0.0;7.8;0.2
2021-03-27 04:00:00+00:00;10.3;78.8;0.0;0.2;174.5;0.0;6.8;0.3
2021-03-27 06:00:00+00:00;11.3;75.4;114.6;0.4;222.4;0.0;7.1;0.4
2021-03-27 08:00:00+00:00;16.0;62.5;475.9;0.8;198.8;0.0;8.9;0.7
2021-03-27 10:00:00+00:00;20.2;47.7;763.0;1.4;96.2;0.0;8.6;1.3
2021-03-27 12:00:00+00:00;21.7;36.7;800.6;2.6;60.9;0.0;6.3;1.6
2021-03-27 14:00:00+00:00;20.2;36.0;602.1;3.2;61.6;0.0;4.6;1.5
2021-03-27 16:00:00+00:00;17.5;51.0;226.7;3.0;61.1;0.0;7.2;1.0
2021-03-27 18:00:00+00:00;15.4;61.0;5.8;2.1;68.1;0.0;8.0;0.7
2021-03-27 20:00:00+00:00;14.0;64.1;0.0;1.0;156.8;0.0;7.3;0.6
2021-03-27 22:00:00+00:00;11.3;74.9;0.0;0.4;177.8;0.0;7.0;0.3
2021-03-28 00:00:00+00:00;10.3;79.7;0.0;0.3;186.9;0.0;6.9;0.3
2021-03-28 02:00:00+00:00;9.4;81.6;0.0;0.3;192.9;0.0;6.4;0.2
2021-03-28 04:00:00+00:00;9.2;81.9;0.0;0.3;194.2;0.0;6.2;0.2
2021-03-28 06:00:00+00:00;11.2;72.2;79.4;0.6;198.6;0.0;6.3;0.4
2021-03-28 08:00:00+00:00;14.2;57.2;333.2;0.8;255.1;0.0;5.9;0.7
2021-03-28 10:00:00+00:00;17.4;44.2;741.2;1.5;100.0;0.0;5.0;1.1
2021-03-28 12:00:00+00:00;20.0;33.3;709.6;2.6;69.3;0.0;3.3;1.6
2021-03-28 14:00:00+00:00;18.6;42.1;487.5;2.5;70.5;0.0;5.5;1.2
2021-03-28 16:00:00+00:00;17.5;46.1;206.4;2.4;73.1;0.0;5.8;1.1
2021-03-28 18:00:00+00:00;15.9;51.9;4.1;2.0;70.5;0.0;6.0;0.9
2021-03-28 20:00:00+00:00;15.5;53.8;0.0;1.4;77.9;0.0;6.2;0.8
2021-03-28 22:00:00+00:00;14.1;58.8;0.0;0.7;132.6;0.0;6.1;0.7
2021-03-29 00:00:00+00:00;12.2;66.8;0.0;0.4;176.8;0.0;6.3;0.5
2021-03-29 02:00:00+00:00;11.0;70.1;0.0;0.5;183.5;0.0;5.7;0.4
2021-03-29 04:00:00+00:00;10.6;69.0;0.0;0.6;185.4;0.0;5.2;0.4
2021-03-29 06:00:00+00:00;12.9;60.1;117.2;0.5;215.2;0.0;5.3;0.6
2021-03-29 08:00:00+00:00;16.1;48.2;416.5;0.8;217.4;0.0;5.2;1.0
2021-03-29 10:00:00+00:00;18.6;49.5;701.5;2.3;86.9;0.0;7.8;1.1
2021-03-29 12:00:00+00:00;19.0;52.7;671.4;2.5;76.7;0.0;9.2;1.0
2021-03-29 14:00:00+00:00;19.4;49.5;589.2;2.7;73.3;0.0;8.6;1.1
2021-03-29 16:00:00+00:00;18.0;58.1;211.1;2.1;74.1;0.0;9.6;0.9
2021-03-29 18:00:00+00:00;16.1;66.5;6.3;1.0;58.6;0.0;9.8;0.6
2021-03-29 20:00:00+00:00;14.1;72.5;0.0;0.3;155.0;0.0;9.2;0.4
2021-03-29 22:00:00+00:00;12.2;78.5;0.0;0.4;191.0;0.0;8.6;0.3
2021-03-30 00:00:00+00:00;11.8;80.7;0.0;0.6;193.2;0.0;8.6;0.3
2021-03-30 02:00:00+00:00;11.2;80.0;0.0;0.8;191.8;0.0;7.9;0.3
2021-03-30 04:00:00+00:00;10.3;81.4;0.0;0.4;190.5;0.0;7.2;0.2
2021-03-30 06:00:00+00:00;10.9;79.3;66.6;0.3;188.2;0.0;7.4;0.3
